block,cos
0.066481994,0.943089598
0.155124654,0.979982578
0.088642659,0.975900073
0.049861496,0.985610761
0.058171745,0.944809024
0.191135734,0.682118282
0.052631579,1
0.060941828,0.956182887
0.509695291,0.841120083
0.1966759,0.842816909
0.099722992,0.941647231
0.221606648,0.824197231
0.091412742,0.903681638
0.102493075,0.849723115
0.066481994,0.912870929
0.135734072,0.876113435
0.105263158,0.836900481
0.409972299,0.536673488
0.191135734,0.69819382
0.038781163,0.936974961
0.27700831,0.644201004
0.595567867,0.775311538
0.132963989,0.793394976
0.213296399,0.659443169
0.055401662,0.965034982
0.049861496,0.985610761
0.052631579,0.971428571
0.052631579,0.971428571
0.16066482,0.695159516
0.16066482,0.695159516
0.049861496,0.985610761
0.218836565,0.289349694
0.085872576,0.939120133
0.686980609,0.429329292
0.152354571,0.540676268
0.049861496,0.985610761
0.152354571,0.703428501
0.088642659,0.88949918
0.019390582,0.468807231
0.049861496,0.985610761
0.191135734,0.551574356
0.091412742,0.65217434
0.052631579,0.971428571
0.038781163,0.936974961
0.049861496,0.985610761
0.049861496,0.985610761
0.113573407,0.889358425
0.04432133,0.9258201
0.088642659,0.975900073
0.110803324,0.808530973
0.110803324,0.808530973
0.149584488,0.732836914
0.066481994,0.847356137
0.166204986,0.794267465
0.966759003,0.716701287
0.08033241,0.792213927
0.094182825,0.949193617
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.180055402,0.723233387
0.052631579,0.971428571
0.049861496,0.985610761
0.049861496,0.985610761
0.08033241,0.813956928
0.060941828,0.942847304
0.132963989,0.839469818
0.055401662,0.957841489
0.088642659,0.975900073
0.055401662,0.957841489
0.130193906,0.935368676
0.08033241,0.644094048
0.049861496,0.985610761
0.049861496,0.985610761
0.072022161,0.933316741
0.052631579,0.971428571
0.066481994,0.828078671
0.088642659,0.975900073
0.055401662,0.962140471
0.105263158,0.931473025
0.055401662,0.957841489
0.052631579,0.971428571
0.049861496,0.985610761
0.049861496,0.985610761
0.144044321,0.835420868
0.094182825,0.972111105
0.127423823,0.881962098
0.047091413,0.947330933
0.049861496,0.985610761
0.049861496,0.985610761
0.063711911,0.902193709
0.052631579,0.971428571
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
1.066481994,0.378550784
0.174515235,0.594309353
0.105263158,0.666693722
0.052631579,0.971428571
0.063711911,0.932312367
0.052631579,0.971428571
0.049861496,0.985610761
0.066481994,0.920087412
0.055401662,0.947045094
0.049861496,0.985610761
0.077562327,0.754624495
0.113573407,0.903231608
0.074792244,0.702113775
0.055401662,0.957841489
0.096952909,0.849411986
0.168975069,0.65886647
0.094182825,0.956303367
0.074792244,0.949613421
0.04432133,0.95668077
0.130193906,0.724910724
0.886426593,0.719487689
0.055401662,0.932294445
0.069252078,0.911684612
0.072022161,0.922410069
0.210526316,0.586118355
0.423822715,0.730451906
0.049861496,0.985610761
0.288088643,0.941832264
0.04432133,0.956182887
0.047091413,0.971008312
0.049861496,0.985610761
0.096952909,0.704955942
0.157894737,0.515687954
0.066481994,0.866400225
0.191135734,0.827687607
0.055401662,0.957841489
0.083102493,0.914650406
0.049861496,0.985610761
0.08033241,0.936478767
0.063711911,0.893448784
0.052631579,0.971428571
0.077562327,0.956182887
0.074792244,0.881917104
0.049861496,0.985610761
0.049861496,0.985610761
0.072022161,0.936281676
0.279778393,0.788361434
0.049861496,0.985610761
0.049861496,0.985610761
0.32132964,0.950334619
0.055401662,0.951502571
1.340720222,0.943601534
0.072022161,0.829515062
0.108033241,0.511747011
0.019390582,0.450748936
0.177285319,0.818826105
0.049861496,0.985610761
0.049861496,0.985610761
0.127423823,0.778027555
0.04432133,0.95668077
0.049861496,0.985610761
0.077562327,0.665800303
0.049861496,0.886788903
0.049861496,0.985610761
0.04432133,0.9258201
0.119113573,0.749158702
0.166204986,0.961099027
0.105263158,0.855048621
0.049861496,0.985610761
0.052631579,0.971428571
0.04432133,0.68725645
0.049861496,0.985610761
0.049861496,0.985610761
0.11634349,0.674453273
0.049861496,0.985610761
0.055401662,0.957841489
0.011080332,0.534522484
0.049861496,0.985610761
0.049861496,0.985610761
0.858725762,0.413652087
0.055401662,0.957841489
0.11634349,0.62417494
0.049861496,0.985610761
0.088642659,0.975900073
0.24099723,0.609721112
0.767313019,0.589865835
0.166204986,0.961099027
0.066481994,0.796819073
0.465373961,0.696255483
0.049861496,0.985610761
0.060941828,0.908688223
0.04432133,0.9258201
0.168975069,0.903754185
0.072022161,0.909988361
0.055401662,0.965034982
0.168975069,0.817588272
2.966759003,0.423807565
0.088642659,0.975900073
1.523545706,0.939939516
0.063711911,0.92872692
0.066481994,0.92966968
0.060941828,0.860564599
0.063711911,0.957268842
0.135734072,0.812611333
0.11634349,0.755215469
0.052631579,0.917020524
0.952908587,0.946182545
0.346260388,0.773864203
0.055401662,0.965034982
0.049861496,0.985610761
0.088642659,0.975900073
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.174515235,0.839064541
3.429362881,0.579167516
0.052631579,0.971428571
0.066481994,0.908373743
0.052631579,0.976732803
0.060941828,0.961054823
0.060941828,0.966091783
0.091412742,0.832423746
0.049861496,0.985610761
0.08033241,0.854654774
0.060941828,0.932278315
0.052631579,0.971428571
0.072022161,0.92966968
0.063711911,0.941743312
0.072022161,0.944911183
0.927977839,0.54180923
0.207756233,0.80214502
0.08033241,0.817662173
0.088642659,0.975900073
0.20498615,0.957087935
0.058171745,0.902193709
0.20498615,0.957087935
0.077562327,0.94317299
0.058171745,0.944809024
0.110803324,0.85259784
0.083102493,0.902975017
0.077562327,0.865598685
0.094182825,0.747309682
0.105263158,0.847482508
0.058171745,0.961571662
0.055401662,0.957841489
0.088642659,0.975900073
0.049861496,0.985610761
0.108033241,0.728266537
0.049861496,0.985610761
0.055401662,0.957841489
0.055401662,0.957841489
0.096952909,0.741680805
0.055401662,0.957841489
0.243767313,0.480932096
0.060941828,0.938952956
0.074792244,0.838627869
0.049861496,0.985610761
0.063711911,0.902193709
0.049861496,0.985610761
0.058171745,0.932312367
0.110803324,0.601585208
0.066481994,0.890733739
0.066481994,0.890733739
0.066481994,0.890733739
0.077562327,0.814345071
0.16066482,0.423887447
0.074792244,0.905354101
0.127423823,0.712710741
0.060941828,0.942847304
0.055401662,0.957841489
0.049861496,0.985610761
0.049861496,0.985610761
0.083102493,0.782074301
0.088642659,0.975900073
0.049861496,0.985610761
0.12465374,0.889772998
0.049861496,0.985610761
0.052631579,0.974397532
0.049861496,0.985610761
0.132963989,0.831521841
0.052631579,0.971428571
0.049861496,0.985610761
0.246537396,0.928689018
0.049861496,0.985610761
0.102493075,0.937614462
0.04432133,0.928190962
0.141274238,0.917364945
0.085872576,0.8053658
0.052631579,0.971428571
0.48199446,0.56656669
0.11634349,0.627436702
0.434903047,0.247328287
0.121883657,0.865876333
0.052631579,0.971428571
0.091412742,0.838254921
0.060941828,0.956182887
0.049861496,0.985610761
0.271468144,0.359433647
0.055401662,0.753702346
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.953747635
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.953747635
0.049861496,0.985610761
0.063711911,0.97043119
0.058171745,0.972597525
0.088642659,0.863511537
2.686980609,0.93866517
0.047091413,0.973035472
0.055401662,0.932294445
0.055401662,0.957841489
0.088642659,0.756787469
0.614958449,0.565656208
0.069252078,0.912260295
0.191135734,0.63050633
0.12465374,0.868332901
0.074792244,0.929268231
0.144044321,0.621161683
0.063711911,0.957268842
0.055401662,0.957841489
0.060941828,0.966091783
0.058171745,0.927970672
0.180055402,0.872222279
0.055401662,0.932294445
0.074792244,0.93185537
0.077562327,0.901611461
0.055401662,0.962140471
0.102493075,0.775462624
0.055401662,0.704295212
0.058171745,0.920264335
0.110803324,0.903507903
0.149584488,0.911290913
0.11634349,0.919928615
0.060941828,0.908688223
0.083102493,0.808122036
0.135734072,0.806877616
0.04432133,0.795592253
0.088642659,0.975900073
0.074792244,0.963142661
0.088642659,0.975900073
0.132963989,0.87650098
0.1966759,0.835658791
0.055401662,0.957841489
0.091412742,0.815083371
0.074792244,0.875754976
0.066481994,0.948683298
0.052631579,0.971428571
0.130193906,0.493832935
0.094182825,0.793725393
0.049861496,0.985610761
0.058171745,0.920264335
0.094182825,0.848367781
0.060941828,0.951502571
0.243767313,0.656315107
0.088642659,0.911353271
0.049861496,0.985610761
0.290858726,0.784033871
0.055401662,0.957841489
0.072022161,0.843853016
0.135734072,0.719360852
0.085872576,0.910043976
0.28531856,0.885714286
0.127423823,0.812636055
0.113573407,0.75009157
0.063711911,0.920264335
0.094182825,0.918209001
0.110803324,0.9
0.110803324,0.942857143
0.063711911,0.947330933
0.135734072,0.82593283
0.094182825,0.958314847
0.235457064,0.916597715
0.091412742,0.890462056
0.052631579,0.971428571
0.110803324,0.932312367
0.108033241,0.953245299
0.096952909,0.954065093
0.096952909,0.954065093
0.088642659,0.975900073
0.102493075,0.945170817
0.049861496,0.985610761
0.681440443,0.592244661
0.193905817,0.930570846
0.119113573,0.91994585
0.108033241,0.866476811
0.110803324,0.954763446
0.094182825,0.958314847
0.099722992,0.956303367
0.130193906,0.922635508
0.16066482,0.923102501
0.105263158,0.942857143
0.113573407,0.892940195
0.127423823,0.889712754
0.188365651,0.804785746
0.795013851,0.934719724
0.108033241,0.948017214
0.055401662,0.957841489
0.094182825,0.966987557
0.127423823,0.9141741
0.102493075,0.952694184
0.216066482,0.805208172
0.11634349,0.938952956
0.121883657,0.917364945
0.094182825,0.958314847
0.094182825,0.958314847
0.110803324,0.940859154
0.144044321,0.939593434
0.11634349,0.94924382
0.132963989,0.9260956
0.105263158,0.942857143
0.171745152,0.921400886
0.105263158,0.947330933
0.099722992,0.971428571
0.066481994,0.976572876
0.135734072,0.872958151
0.088642659,0.975900073
0.049861496,0.985610761
0.138504155,0.920985497
0.096952909,0.954065093
0.146814404,0.767365737
0.110803324,0.933974139
0.12465374,0.946600067
0.055401662,0.927105069
0.329639889,0.494343489
0.110803324,0.951993969
0.088642659,0.975900073
0.132963989,0.933232491
0.102493075,0.944940943
0.094182825,0.966987557
0.077562327,0.94058167
0.12465374,0.874557589
0.12465374,0.771070657
0.088642659,0.787918985
0.130193906,0.932759785
0.063711911,0.806324209
0.083102493,0.848528137
0.055401662,0.912870929
0.085872576,0.830909718
0.105263158,0.933633066
0.055401662,0.957841489
0.096952909,0.954065093
0.40166205,0.473980248
0.058171745,0.953747635
0.094182825,0.958314847
0.105263158,0.896421457
0.049861496,0.985610761
0.049861496,0.985610761
0.166204986,0.802480626
0.077562327,0.858677581
0.105263158,0.853721834
0.096952909,0.954065093
0.094182825,0.958314847
0.121883657,0.863331695
0.152354571,0.941177208
0.011080332,0.676123404
0.094182825,0.958314847
0.096952909,0.954065093
0.088642659,0.843274043
0.049861496,0.985610761
0.069252078,0.92872692
0.20498615,0.720888563
0.119113573,0.677209159
0.260387812,0.921011698
0.096952909,0.659003577
0.04432133,0.869656553
0.052631579,0.971428571
0.088642659,0.975900073
0.094182825,0.958314847
0.110803324,0.90487402
0.185595568,0.614524004
0.163434903,0.805191885
0.049861496,0.985610761
0.099722992,0.941647231
0.091412742,0.741680805
0.099722992,0.941647231
0.049861496,0.985610761
0.074792244,0.890570221
0.127423823,0.760921626
0.091412742,0.874271837
0.066481994,0.954378037
0.049861496,0.985610761
0.063711911,0.957268842
0.049861496,0.985610761
0.058171745,0.927970672
0.207756233,0.852580067
0.049861496,0.985610761
0.049861496,0.985610761
0.055401662,0.957841489
0.055401662,0.986013297
0.069252078,0.880237696
0.049861496,0.985610761
0.055401662,0.90487402
0.074792244,0.88265194
0.060941828,0.956182887
0.049861496,0.985610761
0.083102493,0.774596669
0.155124654,0.478543968
0.069252078,0.924249581
0.105263158,0.9258201
0.049861496,0.985610761
0.207756233,0.262915241
0.058171745,0.920264335
0.188365651,0.7200823
0.058171745,0.905508747
0.049861496,0.985610761
0.110803324,0.877453595
0.058171745,0.944809024
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.180055402,0.698667012
0.141274238,0.826673957
0.08033241,0.897828067
0.113573407,0.698297249
0.055401662,0.965034982
0.055401662,0.965034982
0.091412742,0.971413152
0.072022161,0.895984072
0.066481994,0.920087412
0.279778393,0.803685041
0.058171745,0.811997943
0.088642659,0.975900073
0.155124654,0.940830107
0.08033241,0.93185537
0.138504155,0.893448784
0.188365651,0.890460754
0.088642659,0.975900073
0.049861496,0.985610761
0.096952909,0.954065093
0.094182825,0.971008312
0.049861496,0.985610761
0.094182825,0.958314847
0.110803324,0.954763446
0.091412742,0.971413152
0.132963989,0.847939495
0.049861496,0.985610761
0.052631579,0.971428571
0.088642659,0.975900073
0.049861496,0.985610761
0.049861496,0.985610761
0.052631579,0.971428571
0.144044321,0.94317299
0.049861496,0.985610761
0.216066482,0.697996729
0.074792244,0.820516151
0.24099723,0.914228109
0.069252078,0.876416746
0.063711911,0.957268842
0.088642659,0.975900073
0.094182825,0.978449098
0.049861496,0.985610761
0.121883657,0.956182887
0.088642659,0.975900073
0.088642659,0.975900073
0.094182825,0.958314847
0.049861496,0.985610761
0.052631579,0.942857143
0.088642659,0.975900073
0.049861496,0.985610761
0.127423823,0.966963786
0.096952909,0.894109812
0.052631579,0.971428571
0.063711911,0.949918636
0.049861496,0.985610761
0.058171745,0.950334619
0.055401662,0.957841489
0.166204986,0.876459821
0.088642659,0.975900073
0.149584488,0.943308279
0.166204986,0.961099027
0.127423823,0.966963786
0.088642659,0.975900073
0.052631579,0.971428571
0.049861496,0.985610761
0.127423823,0.966963786
0.088642659,0.975900073
0.091412742,0.971413152
0.144044321,0.962822428
0.121883657,0.951502571
0.127423823,0.966963786
0.052631579,0.971428571
0.110803324,0.961064681
0.088642659,0.975900073
0.088642659,0.975900073
0.060941828,0.912870929
0.088642659,0.975900073
0.088642659,0.975900073
0.096952909,0.954065093
0.060941828,0.947045094
0.055401662,0.965034982
0.049861496,0.985610761
0.052631579,0.971428571
0.049861496,0.985610761
0.063711911,0.907114735
0.055401662,0.957841489
0.132963989,0.901611461
0.216066482,0.736059542
0.072022161,0.963809406
0.069252078,0.880559263
0.049861496,0.985610761
0.407202216,0.733780556
0.049861496,0.985610761
1.263157895,0.804226107
0.055401662,0.957841489
0.052631579,0.971428571
0.049861496,0.985610761
0.049861496,0.985610761
0.105263158,0.9258201
0.085872576,0.850523894
0.113573407,0.766778629
0.049861496,0.985610761
0.074792244,0.830909718
0.060941828,0.98008746
0.127423823,0.788510241
0.049861496,0.985610761
0.052631579,0.972597525
0.229916898,0.669662008
0.049861496,0.985610761
0.049861496,0.985610761
0.077562327,0.90913729
0.337950139,0.620629353
0.659279778,0.546554613
0.099722992,0.941647231
0.063711911,0.941743312
0.049861496,0.985610761
0.049861496,0.985610761
0.44598338,0.665711116
0.049861496,0.985610761
0.091412742,0.830909718
0.077562327,0.848528137
0.055401662,0.957841489
0.055401662,0.92966968
0.049861496,0.985610761
0.055401662,0.957841489
0.049861496,0.985610761
0.180055402,0.976836746
0.049861496,0.985610761
0.16066482,0.765721914
0.049861496,0.985610761
0.127423823,0.845154255
0.049861496,0.985610761
0.110803324,0.938489161
0.11634349,0.79001186
0.121883657,0.91219665
0.138504155,0.629868791
0.096952909,0.967351878
0.121883657,0.936915978
0.066481994,0.866400225
0.049861496,0.985610761
0.049861496,0.985610761
0.390581717,0.710136446
0.058171745,0.944809024
0.105263158,0.92594453
0.049861496,0.985610761
0.135734072,0.578997492
0.052631579,0.971428571
0.052631579,0.976732803
0.049861496,0.985610761
0.055401662,0.957841489
0.049861496,0.985610761
0.127423823,0.966963786
0.049861496,0.985610761
0.049861496,0.985610761
0.027700831,0.722806322
0.049861496,0.985610761
0.049861496,0.985610761
0.074792244,0.873131305
0.094182825,0.871710055
0.091412742,0.842531397
0.096952909,0.751775459
0.049861496,0.985610761
0.293628809,0.711437433
0.049861496,0.985610761
0.138504155,0.957087935
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.052631579,0.971428571
0.060941828,0.938952956
0.011080332,0.676123404
0.049861496,0.985610761
0.858725762,0.101172196
0.049861496,0.985610761
1.127423823,0.659815299
0.058171745,0.965890577
0.060941828,0.98008746
0.016620499,0.690065559
0.058171745,0.947330933
0.20498615,0.55549206
0.085872576,0.85183542
0.049861496,0.985610761
0.066481994,0.963406072
0.055401662,0.95971487
0.132963989,0.966012279
0.063711911,0.924249581
0.055401662,0.938952956
0.055401662,0.957841489
0.088642659,0.94124253
0.049861496,0.985610761
0.055401662,0.932294445
0.08033241,0.910043976
0.127423823,0.966963786
0.16066482,0.765167954
0.058171745,0.953747635
0.063711911,0.936915978
0.058171745,0.944809024
0.20498615,0.562178598
0.049861496,0.985610761
0.049861496,0.985610761
0.055401662,0.912870929
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.956622209
0.063711911,0.958314847
0.072022161,0.908373743
0.108033241,0.620951507
0.083102493,0.755215469
0.049861496,0.985610761
0.08033241,0.921400886
0.102493075,0.929733351
0.041551247,0.941647231
0.077562327,0.853912564
0.049861496,0.985610761
0.060941828,0.937614462
0.055401662,0.957841489
0.072022161,0.932183199
0.063711911,0.888892496
0.091412742,0.88596239
0.177285319,0.868022582
0.132963989,0.49076688
0.072022161,0.962822428
0.063711911,0.92872692
0.083102493,0.902511964
0.152354571,0.713431006
0.072022161,0.920087412
0.049861496,0.985610761
0.060941828,0.956182887
0.074792244,0.844045128
0.066481994,0.922122855
0.094182825,0.950871098
0.074792244,0.910043976
0.177285319,0.935810472
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.094182825,0.911616123
0.063711911,0.957509998
0.072022161,0.897085227
0.072022161,0.867293377
0.130193906,0.971908645
0.144044321,0.867323751
0.049861496,0.985610761
0.049861496,0.985610761
0.066481994,0.948683298
0.088642659,0.975900073
0.063711911,0.946762137
0.058171745,0.944809024
0.099722992,0.941647231
0.113573407,0.866359712
0.055401662,0.932294445
0.127423823,0.867323751
0.055401662,0.957841489
0.063711911,0.97043119
0.049861496,0.985610761
0.127423823,0.966963786
0.110803324,0.935276002
0.094182825,0.775566734
0.049861496,0.985610761
0.094182825,0.812623617
0.67867036,0.564689088
0.182825485,0.533163011
0.108033241,0.816100127
0.052631579,0.971428571
0.493074792,0.347939289
0.055401662,0.957841489
0.229916898,0.913698751
0.049861496,0.985610761
0.099722992,0.897085227
0.301939058,0.503806499
0.088642659,0.90252172
0.060941828,0.966091783
0.191135734,0.953526865
0.049861496,0.985610761
0.108033241,0.773683122
0.099722992,0.90487402
0.049861496,0.985610761
0.393351801,0.867308319
0.052631579,0.976732803
0.166204986,0.961099027
0.166204986,0.961099027
0.083102493,0.808122036
0.049861496,0.985610761
0.063711911,0.869301519
0.108033241,0.961958643
0.049861496,0.985610761
0.08033241,0.849411986
0.110803324,0.964563266
0.058171745,0.953747635
0.052631579,0.971428571
0.105263158,0.9652474
1.063711912,0.173459889
0.310249307,0.614305338
0.049861496,0.985610761
0.060941828,0.938952956
0.088642659,0.975900073
0.32132964,0.731394222
0.060941828,0.948683298
0.049861496,0.985610761
0.324099723,0.851374844
0.127423823,0.966963786
0.052631579,0.942857143
0.077562327,0.926012959
0.055401662,0.975900073
0.066481994,0.948683298
0.127423823,0.966963786
0.052631579,0.971428571
0.049861496,0.985610761
0.016620499,0.759072115
0.074792244,0.856719472
0.390581717,0.898397649
0.049861496,0.985610761
0.049861496,0.985610761
0.038781163,0.936974961
0.088642659,0.975900073
0.038781163,0.936974961
0.049861496,0.985610761
0.20498615,0.957087935
0.088642659,0.975900073
0.274238227,0.618999101
0.060941828,0.937614462
0.049861496,0.985610761
0.32132964,0.950334619
0.049861496,0.985610761
0.127423823,0.966963786
0.512465374,0.966062195
0.229916898,0.903890017
0.049861496,0.985610761
0.052631579,0.828571429
0.135734072,0.899796243
0.055401662,0.986013297
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.965890577
0.049861496,0.985610761
0.049861496,0.985610761
0.072022161,0.942908071
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.157894737,0.967824838
0.049861496,0.985610761
0.049861496,0.926302172
0.227146814,0.890462056
0.127423823,0.966963786
0.049861496,0.985610761
0.072022161,0.922410069
0.049861496,0.985610761
0.088642659,0.975900073
0.454293629,0.606368571
0.132963989,0.980809654
0.063711911,0.932312367
0.060941828,0.927105069
0.049861496,0.985610761
0.168975069,0.805273247
0.088642659,0.927105069
0.049861496,0.985610761
0.049861496,0.985610761
0.094182825,0.904958804
0.047091413,0.971482785
0.077562327,0.951624959
0.049861496,0.985610761
0.135734072,0.899648643
0.049861496,0.985610761
0.088642659,0.975900073
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.944809024
0.049861496,0.985610761
0.038781163,0.936974961
0.049861496,0.985610761
0.049861496,0.985610761
0.063711911,0.957268842
0.049861496,0.985610761
0.221606648,0.914769848
0.011080332,0.676123404
0.077562327,0.936974961
0.049861496,0.985610761
0.088642659,0.942342933
0.049861496,0.985610761
0.074792244,0.905354101
0.011080332,0.676123404
0.088642659,0.975900073
0.049861496,0.985610761
0.20498615,0.957087935
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.063711911,0.957268842
0.049861496,0.985610761
0.077562327,0.9141741
0.177285319,0.891299393
0.096952909,0.882404773
0.049861496,0.985610761
0.052631579,0.971428571
0.049861496,0.985610761
0.049861496,0.985610761
0.038781163,0.936974961
0.91966759,0.527332418
0.094182825,0.958314847
0.083102493,0.870809415
0.049861496,0.985610761
0.049861496,0.985610761
0.102493075,0.937352901
0.324099723,0.710248458
0.074792244,0.873131305
0.085872576,0.869856452
0.049861496,0.985610761
0.108033241,0.884731217
0.11634349,0.874079211
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.965890577
0.066481994,0.585540044
0.049861496,0.985610761
0.052631579,0.971428571
0.052631579,0.971428571
0.052631579,0.971428571
0.12465374,0.792589393
0.091412742,0.971413152
0.049861496,0.985610761
0.049861496,0.985610761
0.121883657,0.761694539
0.049861496,0.985610761
0.135734072,0.876031696
0.094182825,0.912766595
0.058171745,0.833655022
0.063711911,0.941743312
0.055401662,0.897200615
0.055401662,0.962140471
0.049861496,0.985610761
0.047091413,0.617914381
0.055401662,0.932294445
0.055401662,0.95971487
0.049861496,0.985610761
0.088642659,0.975900073
0.249307479,0.537132654
0.216066482,0.950798537
0.066481994,0.897200615
0.127423823,0.782460796
0.144044321,0.849940344
0.08033241,0.926774062
0.088642659,0.975900073
0.088642659,0.975900073
0.152354571,0.858071506
0.049861496,0.985610761
0.083102493,0.783986063
0.049861496,0.985610761
0.049861496,0.985610761
0.049861496,0.985610761
0.127423823,0.913936269
0.052631579,0.971428571
0.138504155,0.951437534
0.049861496,0.985610761
0.052631579,0.976732803
0.069252078,0.764326193
0.060941828,0.956182887
0.066481994,0.908688223
0.166204986,0.408875315
0.055401662,0.338061702
0.049861496,0.985610761
0.069252078,0.862948927
0.091412742,0.971413152
0.146814404,0.694660486
0.074792244,0.441341827
0.049861496,0.985610761
0.099722992,0.957142857
0.088642659,0.975900073
0.049861496,0.985610761
0.049861496,0.985610761
0.058171745,0.927970672
0.049861496,0.985610761
0.049861496,0.985610761
0.088642659,0.677061813
0.088642659,0.975900073
0.077562327,0.936974961
0.049861496,0.985610761
0.271468144,0.687960565
0.049861496,0.985610761
0.049861496,0.985610761
0.08033241,0.901497872
0.049861496,0.985610761
0.058171745,0.914285714
0.091412742,0.971413152
0.074792244,0.82841687
0.052631579,0.971428571
0.08033241,0.960466499
0.091412742,0.909123767
0.052631579,0.942857143
0.127423823,0.751764017
0.293628809,0.463552535
0.099722992,0.604743157
0.055401662,0.95971487
0.072022161,0.887793523
0.072022161,0.74539402
0.041551247,0.941647231
0.047091413,0.971482785
0.052631579,0.971428571
0.049861496,0.985610761
0.072022161,0.893126205
0.077562327,0.753144668
0.16066482,0.956340973
0.049861496,0.985610761
0.049861496,0.985610761
0.066481994,0.828078671
0.069252078,0.908971676
0.055401662,0.881962098
0.207756233,0.557018537
0.141274238,0.955280402
0.185595568,0.927077355
0.049861496,0.985610761
0.08033241,0.887967421
0.052631579,0.971428571
0.049861496,0.985610761
