block,splite,cos
19,2,1.0
36,3,0.7801614649986327
19,2,1.0
24,2,0.9495433918790781
19,2,1.0
79,6,0.9715310625940093
48,8,0.8475257411643882
22,2,0.9597148699373932
19,2,1.0
54,3,0.7820743005880013
19,2,0.8892320230027655
43,4,0.5745059989740253
24,2,0.8972006153026083
21,2,0.9725975251592748
22,2,0.9683296637314885
19,2,1.0
31,2,0.7248803762927497
32,2,0.7637626158259733
23,2,0.9575099982900424
87,4,0.7736114179547936
238,11,0.8680458114004367
22,3,0.9515025711248198
95,7,0.9199987746122297
100,15,0.8955918791643395
19,2,1.0
19,2,1.0
19,2,1.0
90,3,0.7082318523533787
19,2,1.0
34,3,0.9902586757499068
19,2,1.0
754,51,0.9539189248990001
1474,99,0.9528041497579924
93,5,0.7103610378010043
140,4,0.34142910995078074
61,5,0.8546768800288441
94,6,0.8146801235477049
23,3,0.9239364353597956
38,4,0.9335033858688309
50,5,0.8706814878985727
19,2,1.0
18,2,0.9621404708847278
116,10,0.563085386438683
56,3,0.9069433065642369
19,2,1.0
6,2,0.5520524474738834
22,2,0.947045093930531
71,4,0.825100726451752
43,3,0.9308190059501549
593,41,0.9573669649870091
19,2,1.0
21,2,0.9473309334313418
10,2,0.6831300510639733
28,2,0.8964214570007952
75,4,0.8528140014540092
99,5,0.35413462772242754
24,3,0.9765728755606454
25,2,0.9369159781709221
40,2,0.5910381929728067
104,6,0.8792948256065276
33,3,0.9876033714994682
60,3,0.9091237672046559
19,2,1.0
19,2,1.0
50,7,0.7514430561703705
40,6,0.871737224453113
28,3,0.9391081930484522
20,2,0.9860132971832692
69,2,0.6543199191335409
119,3,0.6519250544931314
35,3,0.9160307549240434
116,3,0.7273098320775917
73,3,0.5747615053237591
144,3,0.5588857029508073
65,3,0.7408564466767906
19,2,1.0
93,2,0.8458199310348541
38,2,0.8368416525052879
19,2,1.0
20,2,0.9871352947927473
97,3,0.3431796083747638
57,2,0.6225016511205738
110,3,0.688533713733932
48,3,0.9047578623888999
74,3,0.3966950299395135
108,2,0.610497619820985
61,2,0.6747364825197251
84,2,0.6859705209085559
38,2,0.7880509239637422
93,4,0.7582647691089459
18,2,0.9561828874675149
19,3,1.0
28,2,0.9449111825230679
21,2,0.9725975251592748
20,2,0.7975116580467629
20,2,0.9578414886923188
22,2,0.9621404708847278
19,2,1.0
110,4,0.6371401116441259
120,2,0.3793386666690787
108,3,0.8124811312867624
19,2,1.0
34,3,0.8288624656799143
18,2,0.9856107606091622
19,4,1.0
19,2,1.0
21,2,0.9725975251592748
34,3,0.9902586757499068
19,2,1.0
23,2,0.6551384198826605
769,53,0.9538746207380354
34,3,0.9902586757499068
19,2,1.0
28,2,0.8877935232369504
19,2,1.0
19,2,1.0
50,8,0.8944271909999157
69,4,0.5473017179827891
54,2,0.7443314476960543
17,2,0.9416472308615167
44,3,0.9171178339198298
86,6,0.9296222517045284
27,2,0.9157230764999138
254,17,0.543270142031376
68,3,0.7763490001506044
25,2,0.9583148474999098
88,2,0.21227939406708898
22,2,0.9800874596542027
40,5,0.8068423483216581
61,5,0.7877263614433762
25,2,0.828416869579514
19,2,1.0
19,2,1.0
21,2,0.9725975251592748
65,5,0.7104044836307015
83,2,0.5488600480251705
34,3,0.926302172234155
19,2,1.0
38,4,1.0
25,4,0.8934487835701461
71,4,0.773889274875437
123,7,0.585450450004726
88,4,0.8844691709074513
18,2,0.9856107606091622
589,40,0.9545532499205198
28,4,0.9154754164341269
43,3,0.8968028318136245
19,2,1.0
116,6,0.5463438208136521
34,3,0.9127665951067979
31,3,0.8343058507453917
19,2,1.0
32,2,0.8765009801785554
43,2,0.7105732092573471
19,2,1.0
177,6,0.8032975292868341
89,5,0.8223206892911435
22,2,0.9128709291752769
21,2,0.9725975251592748
23,2,0.9015249595808498
21,2,0.9725975251592748
21,2,0.9725975251592748
27,3,0.9403246919632545
19,3,1.0
99,5,0.9207608508677021
47,4,0.9634013929936329
19,2,1.0
19,2,1.0
72,2,0.4891307549464279
327,15,0.3667859606847376
29,4,0.8661003810932485
45,3,0.9590244476323128
44,3,0.9121593238215745
41,3,0.9380373504778551
304,21,0.9572289699488088
40,3,0.8045091814525641
37,4,0.9191365676955673
22,2,0.9597148699373932
141,10,0.9630014290801401
19,2,1.0
20,2,0.9860132971832692
53,2,0.592156525463792
20,2,0.9860132971832692
34,3,0.9902586757499068
36,3,0.973035471890234
20,4,0.9860132971832692
19,2,1.0
170,13,0.9509871441334967
143,10,0.962010407961405
23,2,0.9575099982900424
19,2,1.0
23,2,0.9071147352221454
23,2,0.9575099982900424
160,5,0.5141077558846657
34,3,0.7837638128197258
19,2,1.0
37,3,0.8150853987290841
19,2,1.0
326,9,0.5619139658704907
56,5,0.4917606851188609
65,6,0.9028035962609365
21,2,0.9725975251592748
19,2,1.0
19,2,1.0
47,3,0.9422973153233893
19,2,1.0
20,5,0.9860132971832692
19,2,1.0
19,2,1.0
19,2,1.0
24,2,0.9712709956231451
171,12,0.7261269698428295
21,3,0.9725975251592748
32,4,0.8964214570007952
47,4,0.9776463912070803
19,2,1.0
192,2,0.5006245111091145
24,2,0.7990141709132553
19,2,1.0
19,2,1.0
48,2,0.8418729120241367
62,2,0.6627334956636112
21,2,0.7391491482878365
27,2,0.9224906563152881
134,9,0.9600861509106857
64,19,0.7801894976054938
19,2,0.9448090244404383
41,2,0.9201343544943313
34,3,0.9686459273720998
39,3,0.7913425882489307
19,2,1.0
49,2,0.8376165814237305
77,2,0.5923488777590924
19,2,1.0
332,11,0.46707424214617094
19,2,1.0
35,2,0.7752989329117832
74,8,0.9159215545777795
19,2,1.0
448,13,0.2934551394583839
21,3,0.9279706720076406
19,2,1.0
46,3,0.816496580927726
21,2,0.9725975251592748
19,2,1.0
20,2,0.9871352947927473
27,2,0.9224906563152881
19,2,1.0
19,2,1.0
83,4,0.5919750673478467
54,5,0.8550486209521984
89,3,0.8330938685757314
201,12,0.6230911917992908
24,2,0.9430895977678839
93,3,0.7976060548818035
73,3,0.8118207467114192
42,2,0.7134326703447266
83,7,0.6738892189837822
19,2,1.0
186,6,0.8409137860735891
82,5,0.8082472064894686
61,3,0.9038910786156877
21,2,0.9725975251592748
19,2,1.0
45,2,0.23057440656331596
28,8,0.9549937104572925
25,2,0.8183436998901047
22,2,0.947045093930531
69,3,0.6801955296653597
55,2,0.631697948772702
52,3,0.8685990362153791
44,4,0.9048740202266851
19,2,1.0
20,2,0.991117008818872
22,2,0.947045093930531
22,2,0.9221228546165696
109,4,0.9245369112143998
16,3,0.9561828874675149
32,4,0.8950412845779245
19,2,1.0
33,4,0.9858672630886146
199,5,0.6030950533990516
10,2,0.8583325077599887
22,2,0.947045093930531
20,2,0.9860132971832692
41,3,0.9078653474608177
19,2,1.0
23,2,0.9751632664464014
19,2,1.0
33,2,0.8664002254439634
19,2,1.0
35,3,0.7500915695015926
19,2,1.0
19,2,1.0
63,2,0.881946975893052
19,3,1.0
22,2,0.9610548234239156
21,2,0.9725975251592748
19,2,1.0
52,4,0.9751412001059425
35,3,0.906360646481091
19,2,1.0
20,2,0.9566222088265397
20,2,0.9578414886923188
23,3,0.970569041538171
229,26,0.5407286662137432
64,5,0.9550243078432238
19,2,1.0
19,3,1.0
20,2,0.9860132971832692
33,3,0.8494119857293759
11,1,0.7500915695015926
29,2,0.8879674209817309
611,41,0.954499706933266
28,2,0.741940826802374
19,2,1.0
19,2,1.0
34,3,0.9902586757499068
77,3,0.7932702494128537
21,2,0.9725975251592748
21,2,0.9725975251592748
19,2,1.0
251,7,0.308121684945791
21,2,0.9725975251592748
46,3,0.9660917830792958
26,4,0.8889342392059454
34,3,0.9902586757499068
285,21,0.930669169566791
13,1,0.09416472308615167
23,5,0.9658905768325904
25,2,0.9682614658984554
19,2,1.0
31,2,0.9246169542353033
84,4,0.6531379641954759
34,3,0.9902586757499068
142,5,0.5852194984756122
19,2,1.0
21,2,0.9503346192272183
30,3,0.7768985960673559
95,3,0.887449453112022
180,3,0.41929671169261323
25,2,0.9179360088212722
31,3,0.9610990272631565
25,2,0.8506397826736706
19,2,1.0
67,5,0.6084845084212214
19,2,1.0
29,2,0.8433082658013209
19,2,1.0
78,8,0.7060379707287431
90,14,0.8536388375307649
76,5,0.6811775310844552
21,2,0.9473309334313418
42,3,0.7713980457940925
61,3,0.7228918767214142
23,2,0.8433082658013209
19,4,0.6495983543529201
65,4,0.8857638358866712
19,3,1.0
19,2,1.0
21,2,0.8047478161629564
19,2,1.0
23,2,0.9015249595808498
22,2,0.9597148699373932
19,2,1.0
54,4,0.9332324910906752
19,2,1.0
19,2,1.0
34,3,0.9902586757499068
38,3,0.9566807697649697
12,2,0.8970852271450606
14,2,0.9281909617845143
53,6,0.8835789195456722
32,4,0.8081220356417685
101,5,0.3320764358613105
55,4,0.9457921909362077
104,7,0.9189441760760623
79,3,0.5975201847666733
23,2,0.8975382514923729
19,2,1.0
53,2,0.8637620491001156
247,14,0.7053760480620499
28,3,0.9383369280147672
99,5,0.6645532511898139
32,3,0.9561828874675149
37,2,0.9228424946798309
82,10,0.9208725179674208
53,4,0.944770236105836
22,3,0.947045093930531
22,2,0.947045093930531
24,2,0.9128709291752769
4,1,0.6761234037828132
38,3,0.9647541683386895
34,3,0.9902586757499068
23,2,0.9021937088963173
21,2,0.9725975251592748
19,2,1.0
19,5,1.0
459,32,0.9241486760144524
24,3,0.9819805060619656
39,3,0.8141603913585718
22,2,0.8918825850158447
125,4,0.6440783210593047
29,2,0.9508728264112049
21,2,0.9448090244404383
38,3,0.8894991799933214
35,2,0.7606953970487937
34,3,0.8875933832851178
19,2,1.0
28,2,0.8357448101873575
33,2,0.9114395022193393
82,2,0.5486010224762239
22,2,0.9428473041596073
19,2,1.0
22,2,0.9621404708847278
19,2,1.0
19,2,1.0
78,7,0.854022852828015
29,2,0.7141920313271782
32,2,0.7949559026877182
36,2,0.9220334986293894
59,3,0.749603069567329
30,2,0.9016114605562929
35,2,0.7186349921344791
4,2,0.6761234037828132
18,2,0.9856107606091622
26,2,0.9486832980505139
37,2,0.849410336384113
44,6,0.7778087958560582
106,5,0.4417894597728361
47,3,0.874812759155138
19,2,1.0
44,4,0.9564973695965467
23,2,0.953747635118964
49,4,0.9813457666275489
34,3,0.9902586757499068
54,7,0.5582905262390825
52,2,0.48719876576469007
42,3,0.873326063219467
224,13,0.7263433113504625
19,2,1.0
19,2,1.0
453,7,0.5580939666423695
47,3,0.8341403959394523
27,11,0.929268231259951
56,6,0.47347967911616623
33,3,0.929701962079955
32,3,0.8959840715358688
20,2,0.9860132971832692
52,6,0.8091200928634295
60,7,0.7097954098256228
20,2,0.9860132971832692
57,3,0.8355278047824285
43,5,0.8565610529983437
25,2,0.9122602945348453
89,7,0.7657623496524864
84,4,0.609498232350263
64,3,0.7367883976130071
19,2,1.0
19,3,1.0
27,2,0.8305395344999218
22,3,0.9800874596542027
95,17,0.44865758904423
152,5,0.4405102919363107
140,16,0.7060393548105233
19,2,1.0
25,2,0.9227724824277952
48,2,0.9146462201344733
22,2,0.9354143466934853
17,2,0.9710083124552245
106,13,0.22230479738770914
62,4,0.5454607891750537
19,3,1.0
29,2,0.9202790773710513
49,2,0.7161148740394329
20,2,0.9860132971832692
30,3,0.9306800811953774
96,16,0.9500981385200248
20,3,0.991117008818872
39,2,0.9340757841078817
19,2,1.0
19,2,1.0
85,3,0.702356526485781
24,2,0.9660917830792958
59,4,0.9527754089118219
41,3,0.8095109602454658
19,2,1.0
19,2,1.0
19,2,1.0
25,4,0.9767483130677757
19,3,1.0
19,2,1.0
19,2,1.0
24,2,0.9712709956231451
45,3,0.9046311336244764
42,2,0.8465114486249203
19,2,1.0
31,2,0.9027122110706692
36,3,0.8504200642707611
24,2,0.8366600265340755
25,2,0.9627133751052368
19,3,1.0
109,8,0.9665110964716547
144,15,0.636032367110088
73,5,0.9308585311201394
21,2,0.9795245982302874
20,2,0.9871352947927473
19,3,1.0
19,2,1.0
20,2,0.991117008818872
25,2,0.917596047990961
35,2,0.8904620562700123
22,2,0.938952955723142
34,3,0.9902586757499068
30,3,0.8510497719203702
29,2,0.7847153952861808
19,2,1.0
33,2,0.890260411780047
19,2,0.9415838181383994
73,4,0.8835719419067151
40,3,0.9411239481143202
34,3,0.9902586757499068
34,3,0.9902586757499068
19,2,1.0
19,2,1.0
19,2,1.0
19,2,1.0
41,3,0.9449419108423724
19,2,1.0
21,2,0.9743975315293801
151,7,0.6577471861634145
19,2,1.0
20,2,0.9860132971832692
46,3,0.6808182676114923
19,2,1.0
30,3,0.9414468590684488
21,2,0.9725975251592748
171,2,0.5157608016035563
19,2,1.0
23,2,0.9851020582472191
86,3,0.9335862522316047
27,3,0.8590724013932584
47,3,0.9035745799949626
30,2,0.8283250865328128
21,2,0.9725975251592748
26,2,0.8672933772362165
58,5,0.9751479996710543
10,2,0.8583325077599887
19,2,1.0
49,4,0.9813457666275489
21,2,0.8136375599905377
21,2,0.8136375599905377
32,2,0.9019120678598666
22,2,0.947045093930531
20,2,0.9860132971832692
26,2,0.9445453396304021
57,5,0.980767435177556
19,2,1.0
27,2,0.9496111058987169
23,3,0.9403246919632545
24,2,0.9430895977678839
19,2,1.0
19,2,1.0
19,2,1.0
51,4,0.36045084551166634
51,2,0.8693857647819644
115,6,0.5828513016288345
22,2,0.9621404708847278
23,2,0.9157230764999138
19,2,1.0
26,2,0.8583325077599887
23,2,0.9403246919632545
19,2,1.0
28,2,0.956182887467515
100,5,0.4468649814969972
19,2,1.0
22,2,0.9597148699373932
25,2,0.8520859229960716
30,2,0.848528137423857
22,2,0.9800874596542027
22,2,0.9597148699373932
23,2,0.9473309334313418
23,3,0.9239364353597956
18,2,0.9875414397573881
24,2,0.9515025711248198
21,2,0.9725975251592748
22,5,0.8552359741197579
49,3,0.9240353185031781
19,2,1.0
24,2,0.7637626158259733
22,5,0.9354143466934853
21,2,0.9767328030946411
19,2,1.0
19,2,1.0
19,2,1.0
211,18,0.9796549919745876
30,2,0.9516249587478259
49,4,0.9813457666275489
34,3,0.9902586757499068
34,3,0.9902586757499068
34,3,0.9902586757499068
34,4,0.9902586757499068
34,3,0.9902586757499068
34,3,0.9902586757499068
34,3,0.9902586757499068
34,3,0.9902586757499068
19,2,1.0
66,5,0.5916079783099616
52,3,0.553516059152082
22,2,0.9086882225022429
83,4,0.735460779516067
25,2,0.929268231259951
49,5,0.5193781806942613
40,3,0.9384891607056017
22,2,0.9354143466934853
19,2,1.0
46,2,0.8416833807014049
22,2,0.9621404708847278
32,3,0.9221388919541469
19,2,1.0
124,3,0.79682549882395
34,4,0.9902586757499068
36,7,0.9815337596350205
19,2,1.0
63,3,0.7575084221812872
19,2,1.0
21,3,0.9725975251592748
19,2,1.0
21,2,0.9725975251592748
19,2,1.0
19,4,1.0
21,2,0.9725975251592748
37,3,0.8263730490678828
4,3,0.6761234037828132
124,5,0.5601082334461088
19,2,1.0
43,2,0.6449596912789033
22,2,0.9683296637314885
24,3,0.9099883613178742
18,1,0.7951923208052687
1174,79,0.9531035486776827
19,2,1.0
93,3,0.32624968139695104
318,14,0.7813187443654962
37,2,0.6763246010507045
262,6,0.572506994722745
107,2,0.514737177723916
19,2,1.0
19,2,1.0
142,4,0.5358595083851811
39,4,0.6407032156159437
217,13,0.7793820624169003
25,2,0.9306138590020808
19,3,1.0
57,4,0.9534375964517311
50,2,0.8396376564614171
22,2,0.9719673332444924
58,4,0.9711404493970425
25,2,0.9462555234916723
25,2,0.9055087474145156
32,2,0.8625819491779428
20,2,0.9860132971832692
29,2,0.8731313054999178
20,2,0.9860132971832692
23,2,0.9572688422609589
147,3,0.3940896057907498
51,3,0.692377343236081
28,2,0.9260129588726066
21,2,0.9202643353333034
51,3,0.7155417527999328
5,2,0.5606119105813882
19,2,1.0
4,2,0.6761234037828132
23,2,0.9157230764999138
29,3,0.9061004703659371
44,2,0.9296696802013682
68,5,0.9567518746570942
364,25,0.9563251236732057
19,2,1.0
25,2,0.9368640700305918
54,5,0.8802376962713231
22,2,0.9597148699373932
23,2,0.9467621366623017
19,2,1.0
24,2,0.7403514710945605
19,2,1.0
50,3,0.717255730066289
21,2,0.9415838181383994
21,2,0.9900378412534052
20,2,0.9860132971832692
38,3,0.847482507775365
19,2,1.0
28,3,0.9240126579745888
45,3,0.8565610529983437
149,7,0.7880404856067278
19,2,1.0
72,5,0.5792261722158984
31,2,0.7704410777299012
22,2,0.9086882225022429
20,2,0.9888665950759702
19,2,1.0
19,2,1.0
19,2,1.0
19,2,1.0
19,2,1.0
43,2,0.6652174724962399
35,3,0.8832168639759572
19,2,1.0
36,5,0.7502895194085833
23,2,0.9417433124117757
22,2,0.9621404708847278
19,3,1.0
29,2,0.635674156036771
27,2,0.9137789526563944
292,13,0.8017230167400076
19,2,1.0
21,4,0.9827076298239908
178,5,0.5780098738766748
52,5,0.9949388572937304
24,3,0.9765728755606454
38,3,0.9428571428571428
48,2,0.5364394863336044
23,2,0.9575099982900424
6,2,0.7171371656006361
27,4,0.956839381116751
53,5,0.6795834670585802
26,2,0.8473561366746857
29,2,0.779118579629649
130,9,0.9649046521930035
27,2,0.7666518779999278
41,3,0.794950317157718
21,2,0.9725975251592748
45,3,0.5549653157516145
34,2,0.8202179436485504
34,3,0.5879747322073337
76,5,0.5869974108592252
20,2,0.9871352947927473
21,2,0.9725975251592748
79,6,0.9715310625940093
19,2,1.0
17,2,0.971482785150266
33,2,0.903681637721376
65,5,0.7820245205188808
58,4,0.9294057153053836
19,2,1.0
19,2,0.9071147352221454
22,3,0.9428473041596073
19,2,1.0
114,17,0.6649437982329655
79,6,0.9715310625940093
19,2,1.0
28,2,0.9590244476323128
0,2,0
21,2,0.9503346192272183
45,2,0.6497462424264019
19,2,1.0
21,2,0.9725975251592748
21,3,0.9795245982302874
228,14,0.671971122522667
27,11,0.9428327537849212
31,6,0.7606953970487937
55,5,0.7782509010003872
20,3,0.9871352947927473
26,2,0.9507985365695811
40,2,0.7590721152765897
37,3,0.898364527087647
26,2,0.8740830418336486
20,2,0.9578414886923188
23,2,0.9572688422609589
36,2,0.8708094153722011
34,3,0.9902586757499068
22,2,0.9354143466934853
23,2,0.8994240298291866
23,2,0.953747635118964
29,2,0.9027122110706692
49,4,0.9813457666275489
19,2,1.0
57,3,0.8767140075192092
64,5,0.7870017330023429
34,3,0.9902586757499068
21,2,0.9725975251592748
20,2,0.991117008818872
23,3,0.917596047990961
58,2,0.7041901570170584
19,2,1.0
361,19,0.6718052216360628
99,7,0.9629636356906734
38,3,0.8527569948436268
70,4,0.7247261300145289
414,35,0.6173137899981191
19,2,1.0
20,2,0.9860132971832692
37,4,0.8161001271141478
38,5,0.8315427918238161
26,3,0.9224100694021362
23,2,0.9239364353597956
51,4,0.5207170489424066
58,3,0.7766853023652257
19,2,1.0
19,2,1.0
18,2,0.9856107606091622
21,2,0.9448090244404383
22,2,0.9597148699373932
51,3,0.8113480845393759
20,2,0.9871352947927473
20,2,0.9871352947927473
162,20,0.5463304655315193
21,2,0.9827076298239908
212,10,0.471935958640483
56,2,0.7215636110215303
34,3,0.9902586757499068
50,4,0.8714933697288099
101,5,0.5920075646349554
33,3,0.9699661782000886
37,2,0.8660639443333454
23,2,0.9369159781709221
34,3,0.7506799638749294
21,2,0.9725975251592748
19,2,1.0
41,4,0.770498509841488
30,3,0.9732575818865777
19,2,1.0
66,4,0.7122123116119197
23,2,0.9021937088963173
31,3,0.8783100656536798
20,3,0.9860132971832692
24,2,0.9271050693011066
43,3,0.8983838801198034
22,2,0.947045093930531
20,2,0.9860132971832692
19,3,1.0
19,2,1.0
21,2,0.9323123667560939
54,3,0.7884206636416519
68,5,0.7951923208052686
20,2,0.9354143466934853
44,3,0.8714933697288099
19,2,1.0
26,2,0.6972166887783964
20,2,0.9860132971832692
40,7,0.8285098499285155
86,5,0.5362007375111091
34,3,0.9265056386297378
39,4,0.9281280461861512
21,2,0.9900378412534052
45,3,0.6451654344593886
19,2,1.0
19,2,1.0
38,3,0.9566807697649697
55,4,0.9457921909362077
104,4,0.6340070579643359
22,2,0.938952955723142
51,3,0.8224753678992404
21,2,0.9725975251592748
39,2,0.8399475049213625
193,3,0.6032836814590932
70,2,0.761769676669425
19,2,1.0
19,2,1.0
34,3,0.5825752650035353
29,3,0.9202790773710513
57,6,0.9999999999999999
21,2,0.9725975251592748
32,2,0.7071067811865475
23,2,0.9658905768325904
107,6,0.36380785916448954
67,6,0.7357813511754144
31,3,0.9732475966339407
20,2,0.9860132971832692
34,3,0.9143368661286194
28,2,0.9230784000933475
32,2,0.8645752410810452
38,3,0.8703005051059519
69,3,0.7958829864788983
50,4,0.8694826047713663
24,2,0.8867889026274118
76,4,0.824140716620699
109,6,0.4100251725534087
22,3,0.947045093930531
40,4,0.9142857142857143
21,2,0.9323123667560939
18,2,0.9856107606091622
19,2,1.0
19,2,1.0
19,2,1.0
27,2,0.85823175386454
55,5,0.6996947953319413
27,2,0.9179360088212722
27,2,0.9179360088212722
32,2,0.811444119112067
37,3,0.9688682772728904
39,3,0.7967730126523891
14,2,0.7888106377466154
32,2,0.854275853599148
20,3,0.9276336570439173
40,3,0.8263800465068339
35,2,0.8924490967443596
33,2,0.5705236958467229
29,2,0.9316961870222061
19,2,1.0
42,3,0.947045093930531
21,2,0.9725975251592748
19,2,1.0
38,5,0.8469184074706252
38,4,0.9108865383319075
19,2,1.0
72,4,0.809077827857128
23,4,0.9575099982900424
77,2,0.53239713749995
34,2,0.7071067811865475
63,3,0.7358818039417041
19,2,1.0
34,2,0.7753981145352656
31,2,0.7847153952861808
19,2,1.0
25,2,0.9682614658984554
477,29,0.209841518603744
122,2,0.6841887792958065
65,2,0.8460143377864583
19,2,1.0
223,6,0.48393804619844283
19,2,1.0
38,2,0.7412493166611012
22,2,0.9890939683907076
19,2,1.0
55,3,0.8645856265563524
19,2,1.0
19,2,1.0
59,3,0.701373984289772
70,3,0.6639400022069858
19,2,1.0
42,2,0.8441206563872742
19,2,1.0
19,2,1.0
32,4,0.8798335881615017
29,2,0.7977240352174657
19,2,1.0
19,2,1.0
19,2,1.0
32,3,0.7464200272921788
21,2,0.9725975251592748
57,5,0.948204731129143
34,2,0.7968190728895957
19,2,1.0
105,6,0.5954592002582069
19,3,0.8711400676249501
28,3,0.9165151389911679
72,7,0.8111044109413442
163,25,0.6842065227920648
39,3,0.833410849107961
19,2,1.0
30,3,0.936262410645275
78,5,0.5351295510095069
21,2,0.9202643353333034
23,2,0.9344767269690313
22,2,0.9086882225022429
25,2,0.7727124614660723
40,2,0.5188745216627708
22,2,0.9597148699373932
29,2,0.5925949975901174
26,2,0.9322783152808269
18,2,0.9856107606091622
30,3,0.9732575818865777
19,2,1.0
5,1,0.6803360514166089
18,2,0.7750576015460307
53,2,0.44958452580930325
19,2,1.0
32,2,0.8404180632330575
112,4,0.6486749731408025
21,3,0.9473309334313418
141,11,0.25852389427511346
38,3,0.9566807697649697
78,3,0.5662735575894087
53,2,0.5532833351724881
69,3,0.7807200583588265
19,2,1.0
77,5,0.7167111856607029
105,11,0.2682879171301916
17,2,0.971482785150266
20,3,0.9888665950759702
9,8,0.8438530156892917
409,20,0.8219638686591347
24,3,0.9515025711248198
19,2,1.0
84,13,0.8525978400882076
19,3,1.0
28,3,0.9590244476323128
20,2,0.9578414886923188
34,2,0.7944449994448056
33,2,0.7894742009661643
19,3,1.0
5,1,0.3194382824999699
39,3,0.9524695418376697
21,4,0.9900378412534052
19,3,1.0
45,3,0.9344340771802021
19,2,1.0
19,2,1.0
19,2,1.0
20,2,0.9888665950759702
20,2,0.9871352947927473
19,2,1.0
19,2,1.0
49,4,0.9813457666275489
18,2,0.9856107606091622
19,4,1.0
19,2,1.0
101,4,0.7445641027051468
37,2,0.8342723152606084
19,3,1.0
67,11,0.7068181072487417
36,2,0.6548484791249384
18,2,0.9875414397573881
83,6,0.9457871189312546
49,3,0.8146938907439631
167,7,0.8698887305234098
64,2,0.6168022088734721
41,4,0.9664848167271263
52,3,0.8748177652797064
86,3,0.80038427670137
34,3,0.9637417630989347
19,2,1.0
136,10,0.8735844697474721
72,11,0.7878459436234971
173,25,0.6484732374293406
50,3,0.9463938797674971
79,3,0.8071859875739809
28,2,0.9378097778799169
28,3,0.9590244476323128
29,3,0.9318553698829808
23,2,0.9800609575528865
19,2,1.0
90,8,0.8806498837149045
82,4,0.740953546489057
22,2,0.9597148699373932
21,2,0.9725975251592748
24,3,0.9819805060619656
38,3,0.9566807697649697
20,2,0.9860132971832692
23,2,0.9287269204251442
19,2,1.0
23,2,0.9503346192272183
19,2,1.0
51,4,0.8970110872572369
37,2,0.825701179450375
22,2,0.9621404708847278
19,2,1.0
39,2,0.5316585846196616
19,2,1.0
26,3,0.799422060148518
89,3,0.5376712199211323
41,3,0.8860976410327693
23,2,0.9239364353597956
64,9,0.5835244094097736
19,2,1.0
21,2,0.9725975251592748
39,2,0.5584936517783627
18,2,0.9566222088265397
4,1,0.6761234037828132
18,2,0.9566222088265397
19,2,1.0
32,2,0.9336330661342157
621,13,0.33683746516582264
40,3,0.9354143466934853
28,3,0.8946691569697149
19,2,0.8457800632220621
19,2,1.0
17,2,0.9415838181383994
20,2,0.9871352947927473
19,2,1.0
19,2,1.0
19,2,1.0
21,2,0.9725975251592748
24,2,0.8157437024080745
19,2,1.0
23,2,0.9369159781709221
39,3,0.8057417004692943
19,2,1.0
19,2,0.9710083124552245
62,3,0.40883108632154813
19,2,1.0
20,2,0.9578414886923188
27,2,0.9022436386781062
18,2,0.9856107606091622
19,2,1.0
18,3,0.9856107606091622
29,4,0.8955473256792901
21,2,0.8975382514923729
41,2,0.6394318685076438
19,2,1.0
30,2,0.9189562119494701
22,2,0.9683296637314885
68,4,0.8172368318331049
23,4,0.9851020582472191
19,2,1.0
47,6,0.9299563233433203
31,2,0.8704768470738238
24,2,0.9271050693011066
19,2,1.0
55,4,0.9457921909362077
23,2,0.9473309334313418
19,2,1.0
19,2,1.0
22,2,0.9354143466934853
27,2,0.9242495810848892
35,3,0.9858672630886146
22,3,0.9800874596542027
18,2,0.9856107606091622
85,2,0.39341251498563184
302,18,0.5149007473269465
27,2,0.9242495810848892
27,2,0.8955473256792901
37,2,0.8984471087421937
19,2,1.0
0,2,0
56,2,0.815861662355108
26,2,0.9634060724866756
49,3,0.9061112894114403
4,2,0.6761234037828132
19,2,1.0
72,5,0.906360646481091
44,3,0.693007749061827
21,2,0.9795245982302874
19,2,1.0
19,2,1.0
19,3,1.0
34,5,0.8814810993841153
19,2,1.0
40,5,0.8253564728289858
23,2,0.7919455160226819
19,2,1.0
37,4,0.9449409430365328
65,4,0.9529205685496388
25,2,0.9055087474145156
29,2,0.8779444839247711
16,2,0.9263710192499128
62,2,0.8160261132534428
131,2,0.7103810765091507
346,12,0.5338391683733156
37,2,0.7328246039392348
20,3,0.9860132971832692
19,2,1.0
20,2,0.9860132971832692
19,2,1.0
20,3,0.8346248495316817
55,3,0.4452629431938719
52,4,0.9795103671940177
24,2,0.9712709956231451
44,3,0.45647498109908324
20,2,0.9860132971832692
19,2,1.0
739,50,0.9539650088215262
19,2,1.0
19,2,1.0
39,3,0.9527193416939641
20,3,0.9578414886923188
20,2,0.9578414886923188
21,2,0.7225010186897469
22,3,0.9800874596542027
48,4,0.9660917830792958
52,4,0.9507985365695811
42,3,0.6831300510639732
20,2,0.6563301233138936
106,3,0.4697558450257538
20,3,0.947045093930531
18,2,0.9856107606091622
19,3,1.0
19,2,1.0
26,2,0.9221228546165696
38,3,0.9566807697649697
34,3,0.9191491526597654
19,2,1.0
34,4,0.902975017041788
140,16,0.4848159855681368
21,2,0.9725975251592748
19,2,1.0
24,2,0.872278375988647
28,2,0.9260129588726066
19,3,1.0
35,3,0.8062547273292747
19,2,1.0
