block,splite,cos
66,3,0.4930318013504374
28,2,0.8725125761206663
18,2,0.9856107606091622
28,2,0.8740830418336486
47,2,0.5227957190733313
13,2,0.8919017444789034
19,2,0.9428571428571428
27,2,0.9227724824277952
18,2,0.9856107606091622
14,1,0.9369749612033813
23,2,0.876416745784994
18,2,0.9856107606091622
18,2,0.9856107606091622
40,5,0.855830310623031
70,8,0.7139445774826361
35,2,0.6817814388586336
28,2,0.8510497719203702
28,4,0.8565805033563155
18,2,0.9856107606091622
37,3,0.9110377973979678
42,2,0.7064547692625657
40,3,0.9503346192272183
39,2,0.8809180915646363
58,4,0.855890589560781
26,2,0.8970852271450603
37,4,0.8882467334983535
147,8,0.8723067735954882
20,2,0.9860132971832692
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9650349822710069
27,2,0.9306138590020808
154,8,0.4911991406188338
25,3,0.8955473256792901
44,10,0.8746741936600994
22,2,0.9322783152808269
22,2,0.9515025711248198
19,2,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
274,10,0.3826534712512946
20,2,0.7129310462392063
20,2,0.7129310462392063
20,3,0.9578414886923188
30,3,0.799422060148518
29,3,0.7847153952861808
19,2,0.9714285714285714
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
22,2,0.8972006153026083
198,11,0.5683336416741515
31,2,0.8938204568265326
24,2,0.9321831993987979
18,2,0.9856107606091622
23,2,0.9467621366623017
18,2,0.9856107606091622
20,2,0.9650349822710069
18,3,0.9856107606091622
24,3,0.9660122791674567
22,2,0.6789347398332043
97,6,0.4802525420220242
86,8,0.7401700968614325
228,21,0.5412525700857665
18,2,0.9856107606091622
18,2,0.9856107606091622
21,2,0.9448090244404383
135,7,0.7994773557584075
27,3,0.8440451279321198
75,5,0.7951277102529024
70,7,0.7861613161785582
78,3,0.7634243325898752
21,2,0.9503346192272183
31,2,0.8425313969992912
33,2,0.8421100151931478
45,3,0.9146962409126874
32,2,0.8252763664864522
22,2,0.9660917830792958
88,12,0.6336931345453523
22,2,0.9660917830792958
18,2,0.9566222088265397
31,2,0.9091237672046559
29,2,0.8557855437700844
5,3,0.25555062599997597
32,2,0.8773177367122049
322,12,0.8183388344975272
43,2,0.7774910693911081
18,2,0.9856107606091622
18,2,0.9856107606091622
88,12,0.7424691941095473
18,3,0.9856107606091622
24,2,0.9200874124564722
18,2,0.9566222088265397
70,5,0.6453055826433888
77,4,0.6805250749118882
18,2,0.9856107606091622
70,5,0.6140343191556741
27,2,0.6918679922364661
19,2,0.9714285714285714
97,6,0.4802525420220242
19,2,0.9714285714285714
28,2,0.9369749612033813
20,2,0.9578414886923188
20,2,0.8552359741197579
16,2,0.9566807697649697
19,3,0.9714285714285714
18,2,0.8696565534786725
18,5,0.9856107606091622
34,3,0.9163795899053139
20,2,0.9871352947927473
33,3,0.9714131522945588
32,3,0.9759000729485332
32,3,0.9315885051121783
55,2,0.744805446064918
19,3,0.9021937088963173
18,2,0.9856107606091622
18,2,0.9856107606091622
62,2,0.8170371282103233
32,3,0.8765009801785554
420,27,0.9018286189610876
34,3,0.9583148474999098
54,3,0.8805592628464114
42,2,0.8301992346604332
59,3,0.7438814984891522
31,2,0.8557855437700844
32,3,0.9759000729485332
24,4,0.760638829255665
19,2,0.9415838181383994
18,2,0.9856107606091622
20,2,0.9322944450820391
18,2,0.9856107606091622
21,2,0.9767328030946411
57,8,0.8075905846966871
1054,51,0.8027204252586723
74,2,0.7491491772643939
42,2,0.769011905203572
18,2,0.9856107606091622
149,7,0.721656304240511
18,2,0.9856107606091622
84,13,0.7239782677572119
18,3,0.9856107606091622
20,2,0.9578414886923188
21,2,0.9448090244404383
18,2,0.9856107606091622
25,2,0.9122602945348453
18,2,0.9856107606091622
18,2,0.9856107606091622
32,3,0.9759000729485332
52,5,0.9792864529580517
59,7,0.9401974267208885
45,4,0.9252847888866454
40,3,0.9337976343823227
27,3,0.9276773134741387
40,4,0.9279706720076406
21,3,0.953747635118964
97,4,0.7991052092931045
20,2,0.9578414886923188
300,22,0.9432958076938553
18,2,0.9856107606091622
18,2,0.9856107606091622
32,3,0.7345600413394079
18,2,0.9856107606091622
18,2,0.9856107606091622
33,4,0.9688682772728904
366,14,0.5401451219185104
18,2,0.9856107606091622
46,3,0.9203579866168445
37,4,0.9449419108423724
31,3,0.9017943683050849
21,3,0.9417433124117757
19,2,0.9725975251592748
23,2,0.8975382514923729
23,2,0.8876046108987683
22,2,0.9428473041596073
18,2,0.9856107606091622
325,36,0.6698928516618907
32,3,0.5530100413375021
18,2,0.9856107606091622
49,5,0.868496237346895
23,2,0.9323123667560939
20,2,0.9578414886923188
27,3,0.9298275411924936
21,2,0.9743975315293801
23,2,0.9071147352221454
20,2,0.9578414886923188
18,2,0.9856107606091622
6,4,0.7768985960673559
29,2,0.9100439764862703
31,2,0.859593566111973
22,2,0.9086882225022429
21,3,0.9448090244404383
18,2,0.9856107606091622
42,3,0.9512583076673057
136,6,0.876982732125526
33,3,0.8668283945955968
21,2,0.9448090244404383
54,3,0.8884028621430848
20,3,0.9621404708847278
27,4,0.6044944448335208
18,3,0.9856107606091622
18,4,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9473309334313418
18,2,0.9856107606091622
18,2,0.9856107606091622
40,2,0.7196715715299218
20,2,0.9578414886923188
239,17,0.9372712324822412
19,2,0.9714285714285714
132,6,0.5878407993660572
44,4,0.6254141484991023
23,2,0.9021937088963173
26,2,0.8814140663175969
18,2,0.9856107606091622
26,3,0.7590721152765896
233,14,0.675618516435067
32,2,0.8609160647753271
19,3,0.9714285714285714
33,6,0.44134182749389633
38,3,0.8746741936600994
35,3,0.6898790299270415
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
16,2,0.9561828874675149
18,2,0.9856107606091622
25,4,0.8934487835701461
27,2,0.86568731069961
18,2,0.9856107606091622
18,2,0.9856107606091622
18,3,0.9856107606091622
44,3,0.9125999068493525
115,5,0.6843587141674264
128,2,0.43117499362033207
32,4,0.9759000729485332
48,3,0.8091200928634295
32,2,0.8252763664864522
23,2,0.9323123667560939
181,15,0.8448023270619031
40,3,0.9575099982900424
18,2,0.9856107606091622
70,5,0.9416297927883688
22,2,0.9271050693011066
21,2,0.9448090244404383
19,2,1.0
22,2,0.8154355063002009
29,3,0.8879674209817309
16,3,0.9281909617845143
20,2,0.9322944450820391
18,2,0.9856107606091622
69,6,0.7629764206688532
26,3,0.9099883613178742
89,6,0.9108376196398548
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
21,2,0.961571661806999
18,2,0.9856107606091622
18,2,0.9856107606091622
18,5,0.9856107606091622
23,9,0.9122602945348453
40,3,0.9503346192272183
22,2,0.9543780374797217
18,2,0.9856107606091622
40,5,0.6858159960734094
147,12,0.4397215212633976
20,2,0.8783100656536799
18,3,0.9856107606091622
18,3,0.9856107606091622
18,2,0.9856107606091622
32,3,0.9759000729485332
32,3,0.9759000729485332
18,2,0.9856107606091622
35,4,0.9231684936265334
51,3,0.9516958477496175
18,2,0.9856107606091622
26,4,0.9038741156756381
59,7,0.8462774986236212
18,2,0.9856107606091622
27,2,0.9508728264112049
59,4,0.9016975209259402
46,4,0.9669637859493743
18,2,0.9856107606091622
21,2,0.9202643353333034
22,5,0.9561828874675149
66,4,0.797509564441922
21,3,0.9704311900788593
18,2,0.9856107606091622
23,2,0.9122602945348453
86,12,0.695145745298274
18,2,0.9856107606091622
43,3,0.8941098118932296
20,2,0.9322944450820391
21,2,0.9202643353333034
17,2,0.9710083124552245
39,3,0.942908070944406
71,5,0.5727434895543674
25,2,0.9055087474145156
18,2,0.9856107606091622
18,2,0.9856107606091622
27,6,0.7973684139220247
32,6,0.8624833627499189
21,2,0.7217549671170539
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
32,6,0.8624833627499189
18,2,0.9856107606091622
22,2,0.9683296637314885
54,5,0.734968415259167
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.7247137945655604
20,2,0.9578414886923188
47,3,0.7500649322541366
22,2,0.9086882225022429
20,2,0.9578414886923188
36,3,0.9641100542579729
26,2,0.9445453396304021
20,2,0.9578414886923188
29,2,0.9298275411924936
51,2,0.6481039922301567
18,3,0.9856107606091622
101,7,0.43952894096850176
60,5,0.9610990272631565
81,5,0.6167854798445732
18,2,0.9856107606091622
18,2,0.9856107606091622
36,2,0.7552154687985863
18,2,0.9856107606091622
135,3,0.6050172157069614
18,2,0.9856107606091622
177,16,0.6277496899544557
34,3,0.9784490979926534
21,2,0.9448090244404383
19,2,0.9714285714285714
26,2,0.9293403409880339
49,3,0.6623622217755085
54,3,0.8665407417674355
21,2,0.9448090244404383
21,2,0.9202643353333034
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
144,5,0.9478786079406707
26,2,0.8740830418336486
26,3,0.9099883613178742
23,2,0.9239364353597956
18,3,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
43,3,0.7774288420142413
95,5,0.7006258383011363
18,2,0.9856107606091622
200,15,0.9449419108423727
34,3,0.9583148474999098
34,3,0.9491936172364526
18,2,0.9856107606091622
18,2,0.9856107606091622
57,2,0.6551202806536816
100,6,0.7803847141144922
18,2,0.9856107606091622
18,2,0.9276336570439173
18,2,0.9856107606091622
18,2,0.9276336570439173
18,2,0.9856107606091622
22,3,0.9376144618769908
20,2,0.9322944450820391
18,2,0.9856107606091622
18,2,0.9856107606091622
32,4,0.9759000729485332
126,4,0.7440812250328207
18,2,0.9856107606091622
18,2,0.9856107606091622
26,2,0.8672933772362165
31,4,0.9305345054829863
18,2,0.9856107606091622
100,6,0.775209328935441
19,2,1.0
21,2,0.9279706720076406
18,4,0.9856107606091622
20,2,0.9578414886923188
18,2,0.9856107606091622
57,4,0.5689486046329235
23,2,0.9279706720076406
403,15,0.5280331917009646
45,4,0.9337524766808606
26,3,0.6464976285134149
18,2,0.8023774198028778
18,2,0.8023774198028778
20,2,0.8783100656536799
18,4,0.8023774198028778
20,2,0.8226127456606227
24,2,0.8510808565222368
18,2,0.9856107606091622
20,2,0.8226127456606227
21,2,0.8183436998901047
20,2,0.8783100656536799
20,2,0.8783100656536799
18,2,0.8023774198028778
20,2,0.8226127456606227
18,2,0.8023774198028778
25,2,0.8822905744038869
21,2,0.8336550215650926
18,2,0.8023774198028778
19,2,0.8285714285714286
18,2,0.8226127456606227
18,3,0.8023774198028778
21,2,0.8711400676249501
20,2,0.8783100656536799
35,5,0.9008659350499821
18,3,0.8023774198028778
18,2,0.8023774198028778
20,2,0.816982446237566
18,2,0.8023774198028778
20,2,0.8451542547285166
20,4,0.8285098499285155
22,2,0.8280786712108249
18,2,0.8226127456606227
23,2,0.7977240352174657
18,2,0.8023774198028778
20,2,0.8226127456606227
22,2,0.6479782221629949
20,4,0.8226127456606227
18,3,0.8023774198028778
19,2,0.8285714285714286
18,2,0.8023774198028778
20,2,0.8783100656536799
21,2,0.9202643353333034
18,2,0.9856107606091622
18,2,0.9014978717104176
18,2,0.9856107606091622
18,3,0.9856107606091622
19,6,0.9767328030946411
18,2,0.9856107606091622
18,2,0.9856107606091622
50,4,0.8955473256792901
124,7,0.8173481728824538
19,2,0.9714285714285714
18,2,0.9856107606091622
21,2,0.9202643353333034
22,3,0.9561828874675149
18,2,0.9856107606091622
18,2,0.9856107606091622
32,3,0.9759000729485332
18,2,0.9856107606091622
18,4,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
126,4,0.7181087649699167
22,2,0.9322944450820391
26,2,0.8438530156892917
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
32,3,0.9759000729485332
27,2,0.8142198690509739
24,2,0.8783100656536799
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
22,2,0.8583325077599887
50,2,0.7714285714285715
29,2,0.7240601069999318
18,3,0.9856107606091622
18,2,0.9856107606091622
46,4,0.9669637859493743
18,2,0.9856107606091622
29,4,0.898364527087647
18,2,0.9856107606091622
19,2,0.9725975251592748
23,3,0.9369159781709221
18,2,0.9856107606091622
136,3,0.4192091436062993
18,2,0.9856107606091622
52,6,0.6525481859552188
66,3,0.5088846484559871
24,2,0.9083737430941391
22,2,0.938952955723142
21,2,0.9202643353333034
18,2,0.9856107606091622
575,37,0.9300776523066242
53,3,0.8693857647819644
74,6,0.9570879353629508
31,2,0.743761569663964
70,3,0.7148022448482667
168,6,0.4628225680656162
29,2,0.9224906563152881
57,6,0.9176017014817909
18,2,0.9856107606091622
29,2,0.6924247647178143
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
50,2,0.6830895224500688
18,2,0.9856107606091622
39,3,0.9219864597038362
8,2,0.3903600291794133
36,4,0.9416472308615167
18,2,0.8986451052612949
41,2,0.8903486143871047
21,3,0.9658905768325904
19,2,0.9428571428571428
68,5,0.9221228546165696
33,2,0.8090398349558904
5,2,0.7027642214999339
18,2,0.9856107606091622
81,4,0.8492404393304278
18,2,0.9856107606091622
364,25,0.9213376191485761
18,2,0.9856107606091622
95,5,0.8955318316468892
21,2,0.9448090244404383
34,2,0.7930394470805664
584,16,0.48555883895891244
578,42,0.9397976518858986
837,60,0.9387712466978348
18,2,0.9578414886923188
30,2,0.8842246783783416
32,3,0.9759000729485332
43,4,0.9344340771802021
23,2,0.9369159781709221
21,2,0.9658905768325904
18,2,0.9856107606091622
19,2,0.9714285714285714
32,3,0.9759000729485332
19,2,0.9714285714285714
142,4,0.38375575297749553
102,12,0.3213917903849276
19,2,0.9714285714285714
894,7,0.5624422521976119
18,2,0.9856107606091622
18,2,0.9856107606091622
67,4,0.7241948662717551
53,5,0.8876412432645219
18,3,0.926302172234155
52,3,0.46154654162287206
32,3,0.9759000729485332
42,5,0.5358281452501689
18,2,0.9856107606091622
17,2,0.8783100656536799
15,2,0.9416472308615167
15,2,0.9416472308615167
62,3,0.4969293465978882
18,2,0.9856107606091622
122,4,0.5388506717613029
18,2,0.9856107606091622
140,10,0.6007481190471436
26,3,0.9230784000933475
32,2,0.8668105584368981
18,5,0.9856107606091622
18,2,0.9856107606091622
54,4,0.8929606755176679
24,6,0.8809202053326199
20,2,0.9322944450820391
47,3,0.831111143142219
40,3,0.8827348295047495
149,15,0.8861443743658131
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
20,2,0.9322944450820391
139,4,0.9014149050573541
31,3,0.9538209664765321
34,3,0.9258200997725513
18,2,0.9856107606091622
18,2,0.9856107606091622
22,3,0.9660917830792958
25,3,0.917596047990961
46,2,0.6895445584682744
18,3,0.9856107606091622
18,2,0.9856107606091622
24,2,0.7975116580467629
44,3,0.8119979429411501
18,2,0.9856107606091622
59,8,0.5786838917961982
18,2,0.9856107606091622
18,4,0.9856107606091622
24,3,0.9719273929377941
26,2,0.8844691709074513
49,4,0.7357442944938173
8,2,0.40657855630736306
19,2,0.9714285714285714
17,2,0.9710083124552245
29,2,0.8546547739343037
27,2,0.8888924963851761
32,3,0.9759000729485332
18,2,0.9856107606091622
25,6,0.9227724824277952
18,2,0.9856107606091622
4,1,0.6761234037828132
26,2,0.8565805033563155
18,2,0.9856107606091622
90,3,0.5124587610363569
30,2,0.7728098233339653
111,4,0.47583750959603527
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
28,2,0.8964214570007952
28,2,0.8964214570007952
38,2,0.6649099662043687
28,8,0.7942767628710199
29,3,0.7640649901470707
286,12,0.36041594376279956
47,7,0.7907891092008561
66,3,0.5737233764804748
38,3,0.7524138866663124
22,3,0.8918825850158447
30,2,0.8728715609439694
30,3,0.9049588042103266
146,19,0.6900655593423543
41,2,0.6097211119590087
18,2,0.9856107606091622
339,3,0.23648033872056604
38,4,0.9208871409103266
52,4,0.6674639317201159
18,2,0.9856107606091622
18,2,0.9856107606091622
50,3,0.9432806184392598
44,3,0.8571428571428571
132,6,0.7638731378750037
114,14,0.6377481392176932
57,2,0.9139115552866727
20,2,0.9578414886923188
77,5,0.8680425388302849
18,2,0.9856107606091622
18,2,0.9856107606091622
27,5,0.9508728264112049
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
22,3,0.9712709956231451
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
26,2,0.8970852271450603
18,2,0.9856107606091622
9,1,0.7500915695015926
18,2,0.9856107606091622
20,2,0.9621404708847278
83,12,0.6447359347712951
21,2,0.953747635118964
20,4,0.9578414886923188
18,2,0.9856107606091622
20,4,0.9759000729485332
27,2,0.9368640700305918
31,3,0.951341424016901
18,2,0.9856107606091622
40,6,0.8629489272626915
22,3,0.9660917830792958
23,2,0.9239364353597956
20,3,0.9322944450820391
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
22,2,0.7302967433402215
21,3,0.9448090244404383
50,2,0.734825079370096
32,2,0.8252763664864522
97,6,0.4802525420220242
22,2,0.938952955723142
18,2,0.9856107606091622
18,2,0.9856107606091622
32,4,0.9759000729485332
82,4,0.7996696262506233
41,2,0.6888711792571748
313,38,0.7397612875469386
20,2,0.9014978717104176
21,2,0.9658905768325904
35,2,0.7333587976225691
73,4,0.7027567562047909
38,3,0.9108400680852976
58,4,0.8964214570007952
57,4,0.7479431035837868
59,4,0.9242698106322155
18,2,0.9856107606091622
18,2,0.9856107606091622
46,3,0.9287269204251442
19,2,0.9714285714285714
34,2,0.7482208019896404
18,2,0.9856107606091622
140,8,0.6900811011844378
38,2,0.7598971042335643
20,2,0.9578414886923188
131,11,0.6499767624738091
46,3,0.8500331705159768
34,6,0.8789604249176572
183,10,0.7989043461229732
18,2,0.9856107606091622
18,2,0.9856107606091622
48,4,0.8743856497851875
22,2,0.9561828874675149
9,1,0.7500915695015926
21,2,0.9279706720076406
