block,splite,cos
560,19,0.9073503224118719
56,2,0.8366600265340756
68,5,0.9679776597353408
28,2,0.9488401440957371
20,2,0.9759000729485332
54,5,0.9026756608518457
502,22,0.8616651658538805
57,3,0.8952802452624832
34,2,0.8708094153722011
65,4,0.5049272602438681
24,3,0.9189562119494701
21,2,0.9658905768325904
4,1,0.6761234037828132
36,3,0.8658763332258363
36,3,0.9743975315293801
34,2,0.8637433829436539
36,2,0.6224220440894771
55,4,0.9688924166751142
54,3,0.7955922529581549
68,5,0.9679776597353408
35,2,0.9305345054829863
20,2,0.9759000729485332
24,2,0.956182887467515
45,4,0.9253639183702453
22,2,0.9561828874675149
20,2,0.9759000729485332
50,6,0.7563787698880865
35,2,0.8418913986552843
68,5,0.9679776597353408
52,2,0.4260429614980358
151,6,0.7694532483593914
72,3,0.6008061199379372
21,3,0.9658905768325904
63,2,0.6562374213186128
39,2,0.8549465675092439
22,2,0.9561828874675149
20,2,0.9759000729485332
30,2,0.894959429780133
22,2,0.9660917830792958
92,8,0.9420759007644345
43,3,0.772048646977956
42,2,0.816982446237566
76,5,0.9173866406781822
39,2,0.7661348132092
133,10,0.7859591558520886
85,4,0.9100439764862703
27,2,0.9179360088212722
20,3,0.9759000729485332
19,2,0.9467621366623017
24,2,0.956182887467515
25,2,0.9287269204251442
20,2,0.9759000729485332
21,2,0.9658905768325904
17,2,0.8788707488040823
32,3,0.9563033666322931
196,22,0.7518949605802873
28,2,0.8510808565222368
20,2,0.9759000729485332
30,2,0.9146504063595328
20,2,0.9759000729485332
42,2,0.8765314158255663
20,2,0.9759000729485332
41,9,0.791062217713683
24,2,0.9376144618769908
102,5,0.8213462125835794
257,7,0.6227863798235154
32,2,0.9423429333749114
21,2,0.9900378412534052
25,3,0.9462308597436215
90,8,0.8201085274010554
40,3,0.9503346192272183
40,3,0.9503346192272183
506,18,0.31899846481603106
20,2,0.9759000729485332
40,2,0.6113470158144013
28,2,0.9295803361350237
43,3,0.952327813763821
20,2,0.9759000729485332
20,2,0.9515025711248198
41,2,0.8224753678992404
38,2,0.8746741936600994
20,2,0.9759000729485332
115,13,0.8588141982843913
20,3,0.9759000729485332
64,3,0.6470608222116342
108,5,0.8216067149098543
40,4,0.8469184074706252
86,5,0.734211860019699
23,3,0.9428327537849212
23,2,0.9628930251420472
43,2,0.86327999654688
19,2,0.961571661806999
32,3,0.8614435222839291
20,3,0.9759000729485332
22,3,0.9543780374797217
21,2,0.9704311900788593
20,2,0.9759000729485332
22,2,0.9376144618769908
197,10,0.6249493297671177
70,4,0.6074559205553846
44,3,0.7082864948681542
26,3,0.9429080709444059
21,2,0.9704311900788593
20,2,0.9759000729485332
23,2,0.9306138590020808
33,3,0.9066522754749216
20,2,0.9759000729485332
34,2,0.8253564728289858
19,3,0.9202643353333034
20,2,0.9759000729485332
18,2,0.926302172234155
104,4,0.6424188694912957
27,3,0.9364787670860497
30,3,0.9220334986293894
148,5,0.6424347925840121
0,3,0
61,2,0.7896203576495447
33,2,0.9066200187087723
21,2,0.9627133751052368
34,2,0.9014978717104176
50,4,0.8361625574425068
20,2,0.9759000729485332
64,10,0.7799512545698366
23,2,0.9055087474145156
39,2,0.7791531595377761
22,2,0.9601587170383664
130,4,0.5438955128805281
77,6,0.7391305249958221
33,2,0.7248803762927497
20,2,0.9759000729485332
20,2,0.9759000729485332
44,2,0.7389522448494673
27,3,0.9370189619999117
144,20,0.6129512740614769
20,2,0.9759000729485332
22,2,0.9200874124564722
88,7,0.9541982210690825
23,3,0.9462555234916723
24,2,0.9376144618769908
20,2,0.9759000729485332
49,2,0.8338093878327919
4,1,0.6761234037828132
25,2,0.9224906563152881
38,3,0.9354143466934853
28,2,0.936262410645275
22,2,0.9561828874675149
23,4,0.9583148474999098
23,2,0.9467621366623017
64,4,0.5227178100545213
23,3,0.9467621366623017
11,2,0.829227982896771
25,2,0.952256041769571
21,2,0.9627133751052368
41,3,0.8627241117742169
26,2,0.8530566380408909
20,2,0.9759000729485332
24,3,0.8889342392059454
20,2,0.9759000729485332
148,3,0.4109688539677759
21,2,0.9202643353333034
22,2,0.9660917830792958
21,5,0.9751632664464014
26,2,0.9628224275675276
22,2,0.9141741003300661
20,2,0.9759000729485332
20,2,0.9759000729485332
30,3,0.8964214570007952
31,3,0.9091237672046559
95,6,0.36402821327983614
20,2,0.9759000729485332
27,2,0.9157015435010396
24,2,0.9091372900969896
199,31,0.7332742755607224
69,6,0.2834118571198464
20,2,0.9759000729485332
42,2,0.7097954098256227
75,3,0.5562383819049005
23,2,0.9224906563152881
101,3,0.7740531037836477
20,2,0.9759000729485332
27,2,0.8750036971232157
20,2,0.9759000729485332
20,2,0.9759000729485332
23,2,0.8661003810932485
60,2,0.6495371400009405
38,8,0.6043321862224018
20,2,0.9759000729485332
32,2,0.9049588042103266
36,2,0.9279706720076406
29,2,0.8859623899229176
113,9,0.4813344700950892
55,4,0.6032258296999977
46,3,0.8281563776503722
42,5,0.7713980457940925
22,2,0.9561828874675149
21,2,0.9417433124117757
32,2,0.8566720744773748
24,2,0.9486832980505139
24,2,0.9543780374797217
20,2,0.9759000729485332
28,2,0.9260129588726066
22,2,0.9543780374797217
23,2,0.9462555234916723
37,4,0.9712893975132051
27,2,0.8557855437700844
20,2,0.9759000729485332
20,3,0.9759000729485332
32,2,0.874899139891787
20,2,0.9759000729485332
31,2,0.8494119857293759
29,3,0.7792489433182765
21,2,0.9658905768325904
52,2,0.4700013259604723
25,2,0.8805592628464114
29,2,0.7325612348008317
100,4,0.7254089174030023
23,2,0.9116846116771037
23,2,0.8888924963851761
524,40,0.8943841795601286
20,2,0.9759000729485332
25,2,0.9089716762345905
45,3,0.907496836396324
23,2,0.8888924963851761
20,2,0.9759000729485332
115,8,0.944523513828121
24,2,0.9610548234239156
25,2,0.9368640700305918
20,2,0.9759000729485332
42,5,0.6146889990862596
30,3,0.9037736014561809
324,21,0.9589553439008339
37,4,0.7477675306949675
34,2,0.80251063769595
35,2,0.8367680872418602
31,2,0.7888106377466154
76,4,0.6379825951917141
20,2,0.9759000729485332
23,2,0.9572688422609589
27,4,0.9289671849543267
37,3,0.831111143142219
142,13,0.38398746133034445
72,5,0.9497407381251626
21,2,0.9658905768325904
20,2,0.9759000729485332
20,2,0.9759000729485332
22,3,0.9570879353629509
20,3,0.8970852271450603
44,3,0.7801614649986327
102,6,0.6818351789239315
20,2,0.9759000729485332
21,2,0.9658905768325904
40,2,0.6668650498481643
20,2,0.9759000729485332
30,2,0.874899139891787
4,2,0.6761234037828132
23,3,0.9462555234916723
20,2,0.9759000729485332
62,3,0.5430714214155855
25,2,0.9306138590020808
22,2,0.9376144618769908
24,2,0.8889342392059454
20,2,0.9759000729485332
33,7,0.9373529006989002
23,2,0.9628930251420472
64,4,0.9090424351444546
20,2,0.9759000729485332
20,2,0.9759000729485332
62,3,0.8760340575115455
20,2,0.9759000729485332
38,3,0.8827348295047495
20,2,0.9759000729485332
19,3,0.961571661806999
43,4,0.7315679309747399
20,2,0.9759000729485332
44,3,0.9024539195566037
57,4,0.9446434643756
59,3,0.8904384100323223
56,5,0.8281563776503722
24,2,0.9376144618769908
20,3,0.9759000729485332
20,2,0.9759000729485332
78,2,0.598056818096707
27,3,0.9246169542353033
46,3,0.9263710192499127
23,2,0.9230930832457441
40,4,0.9738788762887534
28,2,0.8877935232369504
178,14,0.6462876713067959
20,2,0.9759000729485332
57,6,0.5368596637440526
40,3,0.9658905768325904
20,2,0.9759000729485332
20,2,0.8783100656536799
20,2,0.9759000729485332
59,3,0.8561980264709138
26,2,0.9163795899053139
23,2,0.9499186363990609
26,2,0.9163795899053139
20,2,0.9759000729485332
20,2,0.9759000729485332
42,2,0.9376144618769908
28,3,0.9221388919541469
22,3,0.9165151389911679
21,2,0.9658905768325904
24,2,0.9634060724866756
20,2,0.9759000729485332
43,2,0.5992911988074936
23,2,0.9467621366623017
22,2,0.9561828874675149
20,2,0.9759000729485332
25,2,0.9496111058987169
19,2,0.961571661806999
23,2,0.9287269204251442
62,3,0.7104227338912326
24,2,0.9321831993987979
42,7,0.7780275551118464
24,2,0.9230784000933475
29,3,0.9137789526563944
31,5,0.917364944587726
24,2,0.9383369280147672
47,3,0.7236820387254483
36,2,0.9279706720076406
26,3,0.8946691569697149
250,13,0.6965769743266597
19,2,0.9369159781709221
116,13,0.48001484899359165
21,2,0.9658905768325904
20,2,0.9759000729485332
20,3,0.9759000729485332
25,2,0.8944271909999157
40,3,0.9738995036250374
54,2,0.4898053664999539
68,5,0.9679776597353408
46,3,0.6298373567428557
56,3,0.6343350474165466
45,3,0.6430659644130344
63,3,0.8585631445413834
89,6,0.595941212989568
33,3,0.6417479348158526
44,4,0.6858696621268817
246,10,0.6825970280096182
65,3,0.8476190476190475
26,2,0.9378097778799169
20,2,0.9759000729485332
38,5,0.961571661806999
129,9,0.7348947691040301
46,5,0.8672933772362165
204,25,0.36451782661033766
24,2,0.9200874124564722
52,2,0.7682082820189908
44,3,0.7808184291849409
21,3,0.8506397826736706
25,3,0.9166984970282113
70,2,0.5955500003825581
20,2,0.9759000729485332
90,3,0.6062541886469787
22,2,0.9610548234239156
44,3,0.9633305028434572
23,2,0.9157230764999138
20,2,0.9759000729485332
40,4,0.8336550215650926
127,3,0.8019942842000748
0,0,0
26,2,0.9260129588726066
